J’,Par,N’,J’’,Par’’,N’’,Frequency,State’,V’,Lambda’,Sigma’,Omega’,State’’,V’’,Lambda’’,Sigma’’,Omega’’,Weight
34.5,+,5,33.5,-,5,204.7174,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
30.5,-,2,29.5,+,2,204.7553,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
31.5,-,2,30.5,+,2,204.8428,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
31.5,+,3,30.5,-,3,205.2045,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
32.5,-,4,31.5,+,4,205.2052,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
33.5,-,4,32.5,+,4,205.2801,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
32.5,+,3,31.5,-,3,205.2861,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
34.5,-,5,34.5,+,5,206.2042,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
30.5,-,1,30.5,+,1,206.2494,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
31.5,+,2,31.5,-,2,206.9323,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
33.5,+,4,33.5,-,4,206.9837,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
32.5,-,3,32.5,+,3,207.172,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
34.5,-,5,33.5,+,5,209.4778,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
35.5,-,5,34.5,+,5,209.5461,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
30.5,-,1,29.5,+,1,209.7086,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
31.5,-,1,30.5,+,1,209.7998,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
33.5,+,4,32.5,-,4,210.3039,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
31.5,+,2,30.5,-,2,210.3573,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
34.5,+,4,33.5,-,4,210.3765,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
32.5,+,2,31.5,-,2,210.4427,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
32.5,-,3,31.5,+,3,210.5532,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
33.5,-,3,32.5,+,3,210.6326,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
35.5,+,5,35.5,-,5,210.8707,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
34.5,-,4,34.5,+,4,211.9165,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
31.5,+,1,31.5,-,1,211.9193,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,+,3,33.5,-,3,212.3483,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
32.5,-,2,32.5,+,2,212.3585,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
35.5,+,5,34.5,-,5,214.2126,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
36.5,+,5,35.5,-,5,214.2786,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
34.5,-,4,33.5,+,4,215.3093,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
35.5,-,4,34.5,+,4,215.3796,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
36.5,-,5,36.5,+,5,215.4417,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
31.5,+,1,30.5,-,1,215.4698,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
32.5,+,1,31.5,-,1,215.5588,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,+,3,32.5,-,3,215.8089,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
32.5,-,2,31.5,+,2,215.8689,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
34.5,+,3,33.5,-,3,215.8861,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
33.5,-,2,32.5,+,2,215.9521,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
35.5,+,4,35.5,-,4,216.7566,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
34.5,-,3,34.5,+,3,217.4317,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,-,1,32.5,+,1,217.5011,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
33.5,+,2,33.5,-,2,217.6945,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
36.5,-,5,35.5,+,5,218.8497,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
37.5,-,5,36.5,+,5,218.9133,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
37.5,+,5,37.5,-,5,219.9158,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
35.5,+,4,34.5,-,4,220.2197,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
36.5,+,4,35.5,-,4,220.2875,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
34.5,-,3,33.5,+,3,220.9694,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
35.5,-,3,34.5,+,3,221.0443,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,-,1,31.5,+,1,221.1406,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
33.5,-,1,32.5,+,1,221.2275,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
33.5,+,2,32.5,-,2,221.2881,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
34.5,+,2,33.5,-,2,221.369,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
36.5,-,4,36.5,+,4,221.5025,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
35.5,+,3,35.5,-,3,222.4202,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
34.5,-,2,34.5,+,2,222.9383,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
33.5,+,1,33.5,-,1,222.9928,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
37.5,+,5,36.5,-,5,223.3874,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
38.5,+,5,37.5,-,5,223.4487,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
38.5,-,5,38.5,+,5,224.2915,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
36.5,-,4,35.5,+,4,225.0334,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
37.5,-,4,36.5,+,4,225.0988,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
35.5,+,3,34.5,-,3,226.0328,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
36.5,+,3,35.5,-,3,226.1053,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
37.5,+,4,37.5,-,4,226.1527,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
34.5,-,2,33.5,+,2,226.6128,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
35.5,-,2,34.5,+,2,226.6914,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
33.5,+,1,32.5,-,1,226.7192,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
34.5,+,1,33.5,-,1,226.8037,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
36.5,-,3,36.5,+,3,227.3119,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
38.5,-,5,37.5,+,5,227.8244,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
39.5,-,5,38.5,+,5,227.8832,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
35.5,+,2,35.5,-,2,228.0879,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
34.5,-,1,34.5,+,1,228.3925,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
39.5,+,5,39.5,-,5,228.5674,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
37.5,+,4,36.5,-,4,229.749,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
38.5,+,4,37.5,-,4,229.8118,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
38.5,-,4,38.5,+,4,230.7059,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
36.5,-,3,35.5,+,3,230.9969,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
37.5,-,3,36.5,+,3,231.067,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
35.5,+,2,34.5,-,2,231.841,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
36.5,+,2,35.5,-,2,231.9172,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
37.5,+,3,37.5,-,3,232.1047,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
39.5,+,5,38.5,-,5,232.1591,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
34.5,-,1,33.5,+,1,232.2034,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,+,5,39.5,-,5,232.2153,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
35.5,-,1,34.5,+,1,232.2856,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,-,5,40.5,+,5,232.7423,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
36.5,-,2,36.5,+,2,233.1416,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
35.5,+,1,35.5,-,1,233.6983,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
38.5,-,4,37.5,+,4,234.365,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
39.5,-,4,38.5,+,4,234.4253,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
39.5,+,4,39.5,-,4,235.1608,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
37.5,+,3,36.5,-,3,235.8598,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
38.5,+,3,37.5,-,3,235.9274,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
40.5,-,5,39.5,+,5,236.3902,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
41.5,-,5,40.5,+,5,236.4439,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
38.5,-,3,38.5,+,3,236.7968,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
41.5,+,5,41.5,-,5,236.8151,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
36.5,-,2,35.5,+,2,236.971,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
37.5,-,2,36.5,+,2,237.0447,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
35.5,+,1,34.5,-,1,237.5914,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
36.5,+,1,35.5,-,1,237.6712,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
37.5,+,2,37.5,-,2,238.0976,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
39.5,+,4,38.5,-,4,238.8802,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
36.5,-,1,36.5,+,1,238.9084,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,+,4,39.5,-,4,238.9377,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
40.5,-,4,40.5,+,4,239.5163,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,+,5,40.5,-,5,240.5166,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
42.5,+,5,41.5,-,5,240.5676,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
38.5,-,3,37.5,+,3,240.6195,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
39.5,-,3,38.5,+,3,240.6845,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
42.5,-,5,42.5,+,5,240.7846,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
39.5,+,3,39.5,-,3,241.3863,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
37.5,+,2,36.5,-,2,242.0007,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
38.5,+,2,37.5,-,2,242.0719,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
36.5,-,1,35.5,+,1,242.8813,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
38.5,-,2,38.5,+,2,242.9541,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
37.5,-,1,36.5,+,1,242.9586,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,-,4,39.5,+,4,243.2932,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,-,4,40.5,+,4,243.348,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,+,4,41.5,-,4,243.7713,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
37.5,+,1,37.5,-,1,244.0211,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
42.5,-,5,41.5,+,5,244.5372,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
43.5,-,5,42.5,+,5,244.5855,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
43.5,+,5,43.5,-,5,244.65,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
39.5,+,3,38.5,-,3,245.274,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
40.5,+,3,39.5,-,3,245.3363,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
40.5,-,3,40.5,+,3,245.8714,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
38.5,-,2,37.5,+,2,246.9284,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
39.5,-,2,38.5,+,2,246.997,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
41.5,+,4,40.5,-,4,247.6031,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
42.5,+,4,41.5,-,4,247.6551,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
39.5,+,2,39.5,-,2,247.7094,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
42.5,-,4,42.5,+,4,247.9249,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
37.5,+,1,36.5,-,1,248.0713,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
38.5,+,1,37.5,-,1,248.146,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
44.5,-,5,44.5,+,5,248.4105,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
43.5,+,5,42.5,-,5,248.4509,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
44.5,+,5,43.5,-,5,248.4964,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
38.5,-,1,38.5,+,1,249.0347,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,-,3,39.5,+,3,249.8213,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
41.5,-,3,40.5,+,3,249.881,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
41.5,+,3,41.5,-,3,250.2501,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
39.5,+,2,38.5,-,2,251.7523,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
42.5,-,4,41.5,+,4,251.8087,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
40.5,+,2,39.5,-,2,251.8183,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
43.5,-,4,42.5,+,4,251.8578,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
43.5,+,4,43.5,-,4,251.9763,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
45.5,+,5,45.5,-,5,252.0653,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
44.5,-,5,43.5,+,5,252.2568,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
45.5,-,5,44.5,+,5,252.2994,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
40.5,-,2,40.5,+,2,252.3618,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
38.5,-,1,37.5,+,1,253.1596,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
39.5,-,1,38.5,+,1,253.2317,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
39.5,+,1,39.5,-,1,253.9475,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
41.5,+,3,40.5,-,3,254.2597,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
42.5,+,3,41.5,-,3,254.3165,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
42.5,-,3,42.5,+,3,254.5207,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
46.5,-,5,46.5,+,5,255.6137,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
43.5,+,4,42.5,-,4,255.9091,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
44.5,-,4,44.5,+,4,255.9247,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
45.5,+,5,44.5,-,5,255.9542,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
44.5,+,4,43.5,-,4,255.9553,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
46.5,+,5,45.5,-,5,255.9939,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
40.5,-,2,39.5,+,2,256.4707,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
41.5,-,2,40.5,+,2,256.5339,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
41.5,+,2,41.5,-,2,256.9097,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
39.5,+,1,38.5,-,1,258.1446,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
40.5,+,1,39.5,-,1,258.214,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
42.5,-,3,41.5,+,3,258.5871,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
43.5,-,3,42.5,+,3,258.6411,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
43.5,+,3,43.5,-,3,258.6813,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
40.5,-,1,40.5,+,1,258.758,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
47.5,+,5,47.5,-,5,259.0554,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
46.5,-,5,45.5,+,5,259.5423,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
47.5,-,5,46.5,+,5,259.579,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
45.5,+,4,45.5,-,4,259.7696,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
44.5,-,4,43.5,+,4,259.9037,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
45.5,-,4,44.5,+,4,259.9469,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,+,2,40.5,-,2,261.0818,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
42.5,+,2,41.5,-,2,261.1423,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
42.5,-,2,42.5,+,2,261.3516,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
48.5,-,5,48.5,+,5,262.3899,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
44.5,-,3,44.5,+,3,262.7302,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
43.5,+,3,42.5,-,3,262.8018,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,+,3,43.5,-,3,262.8529,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
47.5,+,5,46.5,-,5,263.0207,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
40.5,-,1,39.5,+,1,263.0245,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
48.5,+,5,47.5,-,5,263.0544,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
41.5,-,1,40.5,+,1,263.0911,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
41.5,+,1,41.5,-,1,263.4647,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
46.5,-,4,46.5,+,4,263.5103,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
45.5,+,4,44.5,-,4,263.7917,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
46.5,+,4,45.5,-,4,263.8318,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
42.5,-,2,41.5,+,2,265.5841,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
49.5,+,5,49.5,-,5,265.6169,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
43.5,-,2,42.5,+,2,265.6417,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
43.5,+,2,43.5,-,2,265.6858,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
48.5,-,5,47.5,+,5,266.3889,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
49.5,-,5,48.5,+,5,266.4194,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
45.5,+,3,45.5,-,3,266.6655,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,-,3,43.5,+,3,266.9017,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
45.5,-,3,44.5,+,3,266.9499,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
47.5,+,4,47.5,-,4,267.1467,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
46.5,-,4,45.5,+,4,267.5726,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
47.5,-,4,46.5,+,4,267.6095,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,+,1,40.5,-,1,267.7978,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
42.5,+,1,41.5,-,1,267.8616,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
42.5,-,1,42.5,+,1,268.066,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
49.5,+,5,48.5,-,5,269.6464,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
44.5,-,2,44.5,+,2,269.9109,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
43.5,+,2,42.5,-,2,269.976,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
44.5,+,2,43.5,-,2,270.0306,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
46.5,-,3,46.5,+,3,270.4853,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
48.5,-,4,48.5,+,4,270.6784,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
45.5,+,3,44.5,-,3,270.8851,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
46.5,+,3,45.5,-,3,270.9302,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
47.5,+,4,46.5,-,4,271.2458,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
48.5,+,4,47.5,-,4,271.2795,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
42.5,-,1,41.5,+,1,272.4629,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
43.5,-,1,42.5,+,1,272.5238,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
43.5,+,1,43.5,-,1,272.5605,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
45.5,+,2,45.5,-,2,274.0254,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
49.5,+,4,49.5,-,4,274.1053,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
47.5,+,3,47.5,-,3,274.1879,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,-,2,43.5,+,2,274.2557,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
45.5,-,2,44.5,+,2,274.3074,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
46.5,-,3,45.5,+,3,274.7501,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
47.5,-,3,46.5,+,3,274.7921,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
48.5,-,4,47.5,+,4,274.8112,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
49.5,-,4,48.5,+,4,274.8416,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
44.5,-,1,44.5,+,1,276.9468,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
43.5,+,1,42.5,-,1,277.0183,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
44.5,+,1,43.5,-,1,277.0763,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
48.5,-,3,48.5,+,3,277.7715,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
46.5,-,2,46.5,+,2,278.0278,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
49.5,+,4,48.5,-,4,278.2685,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
45.5,+,2,44.5,-,2,278.4218,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
46.5,+,2,45.5,-,2,278.4704,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
47.5,+,3,46.5,-,3,278.4947,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
48.5,+,3,47.5,-,3,278.5335,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
45.5,+,1,45.5,-,1,281.2235,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
49.5,+,3,49.5,-,3,281.234,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,-,1,43.5,+,1,281.4626,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
45.5,-,1,44.5,+,1,281.5175,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
47.5,+,2,47.5,-,2,281.9166,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
48.5,-,3,47.5,+,3,282.117,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
49.5,-,3,48.5,+,3,282.1526,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
46.5,-,2,45.5,+,2,282.4728,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
47.5,-,2,46.5,+,2,282.5182,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
46.5,-,1,46.5,+,1,285.3893,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
49.5,+,3,48.5,-,3,285.6151,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
48.5,-,2,48.5,+,2,285.6905,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
45.5,+,1,44.5,-,1,285.7942,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
46.5,+,1,45.5,-,1,285.846,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
47.5,+,2,46.5,-,2,286.4071,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
48.5,+,2,47.5,-,2,286.4493,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
49.5,+,2,49.5,-,2,289.3479,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
47.5,+,1,47.5,-,1,289.4428,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
46.5,-,1,45.5,+,1,290.0118,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
47.5,-,1,46.5,+,1,290.0604,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
48.5,-,2,47.5,+,2,290.2232,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
